,ARS_BL,BL_name,ARS_KREIS,ARS_GEM_VERBAND,Personen [Anzahl],Fläche [qkm],Bevölkerungsdichte [Ew/qkm]
483,3,Niedersachsen,62,7,1393,19.73,70.6
484,3,Niedersachsen,62,14,632,18.15,34.82
485,3,Niedersachsen,62,19,19979,210.16,95.07
486,3,Niedersachsen,62,5401,13767,162.1,84.93
487,3,Niedersachsen,62,5402,9596,82.95,115.68
488,4,Bremen,11,0,575071,317.84,1809.31
489,4,Bremen,12,0,118133,101.53,1163.53
490,5,Nordrhein-Westfalen,11,0,1295618,621.9,2083.32
491,5,Nordrhein-Westfalen,12,0,619336,333.40999999999997,1857.58
492,5,Nordrhein-Westfalen,13,0,1433415,595.99,2405.1
493,5,Nordrhein-Westfalen,14,0,741824,439.28999999999996,1688.69
494,5,Nordrhein-Westfalen,15,0,1500197,934.7099999999999,1604.99
495,5,Nordrhein-Westfalen,16,0,585891,300.76,1948.03
496,5,Nordrhein-Westfalen,17,0,171435,91.28,1878.12
497,5,Nordrhein-Westfalen,19,0,212127,77.09,2751.68
498,5,Nordrhein-Westfalen,20,0,113743,74.52,1526.34
499,5,Nordrhein-Westfalen,22,0,164621,89.54,1838.52
500,5,Nordrhein-Westfalen,24,0,356768,168.39,2118.7
501,5,Nordrhein-Westfalen,34,2,261178,160.85,1623.74
502,5,Nordrhein-Westfalen,34,4,48421,31.68,1528.44
503,5,Nordrhein-Westfalen,34,8,28757,27.84,1032.94
504,5,Nordrhein-Westfalen,34,12,57093,75.75,753.7
505,5,Nordrhein-Westfalen,34,16,47832,33.38,1432.95
506,5,Nordrhein-Westfalen,34,20,12256,94.6,129.56
507,5,Nordrhein-Westfalen,34,24,8685,39.03,222.52
508,5,Nordrhein-Westfalen,34,28,16393,110.92,147.79
509,5,Nordrhein-Westfalen,34,32,57165,98.48,580.47
510,5,Nordrhein-Westfalen,34,36,39792,34.39,1157.08
511,5,Nordrhein-Westfalen,54,4,70187,327.63,214.23
512,5,Nordrhein-Westfalen,54,8,231605,369.59000000000003,626.65
513,5,Nordrhein-Westfalen,54,12,128003,346.24,369.69
514,5,Nordrhein-Westfalen,54,16,129519,368.52,351.46
515,5,Nordrhein-Westfalen,54,20,101294,235.23000000000002,430.62
516,5,Nordrhein-Westfalen,54,24,59192,216.44,273.48
517,5,Nordrhein-Westfalen,54,28,92781,246.22,376.82
518,5,Nordrhein-Westfalen,54,32,94509,285.3,331.26
519,5,Nordrhein-Westfalen,54,36,177443,293.96000000000004,603.63
520,5,Nordrhein-Westfalen,54,40,42327,191.25,221.32
521,5,Nordrhein-Westfalen,54,44,61800,259.97,237.72
522,5,Nordrhein-Westfalen,54,48,46924,194.5,241.25
523,5,Nordrhein-Westfalen,54,52,34243,178.23000000000002,192.13
524,5,Nordrhein-Westfalen,54,56,28988,140.18,206.79
525,5,Nordrhein-Westfalen,54,60,17793,93.46000000000001,190.38
526,5,Nordrhein-Westfalen,54,64,24108,150.24,160.46
527,5,Nordrhein-Westfalen,54,68,22788,135.83,167.77
528,5,Nordrhein-Westfalen,58,4,194665,430.46,452.23
529,5,Nordrhein-Westfalen,58,8,166554,311.26,535.1
530,5,Nordrhein-Westfalen,58,12,160542,542.15,296.12
531,5,Nordrhein-Westfalen,58,16,139285,436.06,319.42
532,5,Nordrhein-Westfalen,58,20,99739,229.37,434.84
533,5,Nordrhein-Westfalen,58,24,158744,515.22,308.11
534,5,Nordrhein-Westfalen,58,26,42188,23.05,1830.28
535,5,Nordrhein-Westfalen,58,28,134747,345.2,390.34
536,5,Nordrhein-Westfalen,58,32,161367,460.9,350.11
537,5,Nordrhein-Westfalen,58,36,80408,345.06000000000006,233.03
538,5,Nordrhein-Westfalen,58,40,46024,435.51,105.68
539,5,Nordrhein-Westfalen,58,44,58921,367.76,160.22
540,5,Nordrhein-Westfalen,58,48,27757,211.41,131.29
541,5,Nordrhein-Westfalen,58,52,11430,66.21,172.63
542,5,Nordrhein-Westfalen,58,56,8795,68.51,128.38
543,5,Nordrhein-Westfalen,58,60,9827,83.15,118.18
544,5,Nordrhein-Westfalen,62,4,197129,377.32,522.45
545,5,Nordrhein-Westfalen,62,8,185903,437.76,424.67
546,5,Nordrhein-Westfalen,62,12,167402,495.45,337.88
547,5,Nordrhein-Westfalen,62,14,75515,35.96,2099.97
548,5,Nordrhein-Westfalen,62,16,153672,504.26,304.75
549,5,Nordrhein-Westfalen,62,20,178390,430.03999999999996,414.82
550,5,Nordrhein-Westfalen,62,22,56999,64.4,885.08
551,5,Nordrhein-Westfalen,62,24,387369,422.18,917.54
552,5,Nordrhein-Westfalen,62,28,128715,301.58,426.8
553,5,Nordrhein-Westfalen,62,32,264773,343.16999999999996,771.55
554,5,Nordrhein-Westfalen,62,36,127917,403.77,316.81
555,5,Nordrhein-Westfalen,62,40,97915,237.88,411.62
556,5,Nordrhein-Westfalen,62,44,6201,29.03,213.61
557,5,Nordrhein-Westfalen,62,48,11538,54.1,213.27
558,5,Nordrhein-Westfalen,62,52,24665,96.75,254.94
559,5,Nordrhein-Westfalen,62,56,10469,38.09,274.85
560,5,Nordrhein-Westfalen,62,60,17854,33.38,534.87
561,5,Nordrhein-Westfalen,66,4,77909,415.09000000000003,187.69
562,5,Nordrhein-Westfalen,66,8,124310,418.82,296.81
563,5,Nordrhein-Westfalen,66,12,101876,468.15,217.61
564,5,Nordrhein-Westfalen,66,16,146817,578.63,253.73
565,5,Nordrhein-Westfalen,66,20,128631,569.6999999999999,225.79
566,5,Nordrhein-Westfalen,66,24,68702,294.61,233.2
567,5,Nordrhein-Westfalen,66,28,139024,454.74,305.72
568,5,Nordrhein-Westfalen,66,32,108283,327.95,330.18
569,5,Nordrhein-Westfalen,66,36,82645,337.15,245.13
570,5,Nordrhein-Westfalen,66,40,75980,224.0,339.2
571,5,Nordrhein-Westfalen,66,44,69504,275.3,252.47
572,5,Nordrhein-Westfalen,66,48,30575,74.62,409.74
573,5,Nordrhein-Westfalen,66,52,15753,128.92000000000002,122.19
574,5,Nordrhein-Westfalen,66,56,28700,73.28999999999999,391.6
575,5,Nordrhein-Westfalen,66,60,21913,108.47999999999999,202.0
576,5,Nordrhein-Westfalen,66,64,19200,127.57,150.51
577,5,Nordrhein-Westfalen,66,68,19884,105.63,188.24
578,5,Nordrhein-Westfalen,66,72,11271,53.69,209.93
579,5,Nordrhein-Westfalen,66,76,76344,145.0,526.51
580,5,Nordrhein-Westfalen,66,80,6865,59.03,116.3
581,5,Nordrhein-Westfalen,66,84,33965,111.67,304.16
582,5,Nordrhein-Westfalen,66,88,8996,70.49,127.62
583,5,Nordrhein-Westfalen,66,92,10885,85.83,126.82
584,5,Nordrhein-Westfalen,66,96,8239,57.69,142.82
